Project,Date,Block,Treatment,Transect,Plot,Species,Cover class,Cover value
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,3,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,3,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,3,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,3,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,3,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,13,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,13,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,13,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,13,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,13,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,13,HECO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,13,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,13,POSE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,13,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,17,ALCE,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,17,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,17,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,17,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,17,GAAR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,17,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,17,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,17,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,17,TAOF,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,19,ALCE,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,19,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,19,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,19,ASMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,19,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,19,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,19,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,19,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,19,LITT,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,19,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,32,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,32,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,32,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,32,ASMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,32,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,32,HECO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,32,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,32,LITT,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,32,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,32,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,33,ALCE,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,33,ASMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,33,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,33,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,33,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,33,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,33,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,33,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,34,ALCE,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,34,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,34,ASAG,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,34,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,34,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,34,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,34,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,34,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,35,ALCE,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,35,ASAG,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,35,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,35,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,35,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,35,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,35,PSSP,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,35,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,42,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,42,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,42,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,42,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,42,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,42,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,42,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,47,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,47,ANMI,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,47,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,47,COUM,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,47,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,47,HECO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,47,LITT,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,47,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,1,47,SOIL,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,2,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,2,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,2,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,2,LITT,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,2,POPR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,2,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,2,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,ARHO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,BRYO,5,85
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,LILE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,POPR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,5,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,10,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,10,BRYO,5,85
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,10,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,10,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,10,LILE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,10,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,10,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,10,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,11,ALCE,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,11,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,11,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,11,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,11,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,11,LILE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,11,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,11,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,18,ALCE,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,18,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,18,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,18,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,18,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,18,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,18,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,18,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,23,ACRI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,23,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,23,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,23,ASMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,23,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,23,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,23,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,23,LILE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,23,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,23,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,34,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,34,ARFR,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,34,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,34,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,34,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,34,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,34,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,34,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,38,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,38,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,38,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,38,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,38,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,38,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,38,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,38,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,38,PSSP,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,40,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,40,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,40,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,40,BRYO,5,85
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,40,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,40,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,40,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,40,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,40,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,44,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,44,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,44,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,44,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,44,HECO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,44,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,44,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,2,44,SOIL,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,4,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,4,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,4,ERCO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,4,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,4,LILE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,4,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,4,POPR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,4,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,6,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,6,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,6,BRYO,5,85
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,6,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,6,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,6,LILE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,6,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,6,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,15,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,15,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,15,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,15,BRYO,5,85
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,15,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,15,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,15,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,15,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,15,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,16,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,16,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,16,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,16,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,16,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,16,COUM,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,16,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,16,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,16,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,16,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,24,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,24,ANMI,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,24,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,24,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,24,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,24,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,24,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,29,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,29,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,29,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,29,ASMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,29,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,29,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,29,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,29,LITT,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,29,PEPR,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,29,POJU,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,29,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,33,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,33,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,33,ASMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,33,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,33,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,33,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,33,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,33,PEPR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,35,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,35,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,35,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,35,BRYO,5,85
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,35,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,35,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,35,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,35,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,37,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,37,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,37,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,37,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,37,BRYO,5,85
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,37,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,37,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,37,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,37,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,38,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,38,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,38,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,38,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,38,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,38,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,3,38,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,2,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,2,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,2,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,2,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,2,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,2,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,2,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,2,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,3,ALCE,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,3,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,3,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,3,ASAG,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,3,ASMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,3,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,3,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,3,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,3,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,3,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,4,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,4,ASAG,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,4,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,4,GAAR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,4,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,4,LILE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,4,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,4,PSSP,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,4,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,8,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,8,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,8,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,8,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,8,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,8,PSSP,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,8,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,15,ALCE,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,15,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,15,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,15,COUM,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,15,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,15,LILE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,15,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,15,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,16,ACRI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,16,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,16,ARFR,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,16,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,16,COUM,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,16,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,16,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,16,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,16,ORLU,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,16,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,20,ALCE,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,20,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,20,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,20,ERCO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,20,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,20,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,20,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,25,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,25,ASAG,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,25,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,25,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,25,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,25,POSE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,25,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,29,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,29,ASAG,2,15
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,29,ASMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",1,Control,4,29,BRYO,1,2.5
